code,rt_date,rt_time,rt_last,rt_last_vol,rt_oi_change,rt_nature
RB.SHF,20181026,144242,4225,16,4,1
RB.SHF,20181026,144243,4225,238,-138,5
RB.SHF,20181026,144243,4225,4,-2,2
RB.SHF,20181026,144243,4225,4,0,2
RB.SHF,20181026,144245,4224,2,0,3
RB.SHF,20181026,144245,4225,4,-2,2
RB.SHF,20181026,144246,4225,4,-2,2
RB.SHF,20181026,144246,4225,14,-2,2
RB.SHF,20181026,144246,4225,14,0,2
RB.SHF,20181026,144247,4225,102,-96,2
RB.SHF,20181026,144248,4225,266,-266,8
RB.SHF,20181026,144248,4225,172,-28,2
RB.SHF,20181026,144249,4226,8,-4,2
RB.SHF,20181026,144249,4225,56,-44,5
RB.SHF,20181026,144250,4225,4,-4,8
RB.SHF,20181026,144250,4225,2,0,3
RB.SHF,20181026,144251,4225,80,-2,5
RB.SHF,20181026,144251,4225,80,0,5
RB.SHF,20181026,144252,4225,16,0,3
RB.SHF,20181026,144253,4225,2,0,3
RB.SHF,20181026,144254,4225,4,-2,5
RB.SHF,20181026,144254,4225,14,-14,8
RB.SHF,20181026,144255,4226,2,-2,8
RB.SHF,20181026,144255,4225,8,0,3
RB.SHF,20181026,144256,4225,18,-2,5
RB.SHF,20181026,144257,4226,8,0,6
RB.SHF,20181026,144258,4225,22,2,1
RB.SHF,20181026,144258,4226,74,44,4
RB.SHF,20181026,144258,4226,74,0,4
RB.SHF,20181026,144259,4226,142,-18,2
RB.SHF,20181026,144300,4226,18,10,4
RB.SHF,20181026,144300,4226,66,30,4
RB.SHF,20181026,144301,4226,4,4,7
RB.SHF,20181026,144301,4225,42,-8,5
RB.SHF,20181026,144302,4226,48,36,4
RB.SHF,20181026,144302,4226,368,154,4
RB.SHF,20181026,144303,4226,8,6,1
RB.SHF,20181026,144303,4226,2,0,3
RB.SHF,20181026,144304,4226,6,4,1
RB.SHF,20181026,144304,4226,10,0,3
RB.SHF,20181026,144305,4226,6,2,1
RB.SHF,20181026,144305,4227,4,-4,8
RB.SHF,20181026,144306,4226,8,-2,5
RB.SHF,20181026,144307,4227,46,34,4
RB.SHF,20181026,144307,4227,24,-24,8
RB.SHF,20181026,144308,4227,16,-6,2
RB.SHF,20181026,144308,4226,10,10,7
RB.SHF,20181026,144309,4227,126,86,4
RB.SHF,20181026,144309,4226,8,8,7
RB.SHF,20181026,144310,4226,6,0,3
RB.SHF,20181026,144310,4227,64,30,4
RB.SHF,20181026,144311,4227,8,-8,8
RB.SHF,20181026,144311,4227,32,-16,2
RB.SHF,20181026,144312,4227,8,2,4
RB.SHF,20181026,144312,4226,54,42,1
RB.SHF,20181026,144313,4227,22,20,4
RB.SHF,20181026,144313,4227,30,-12,2
RB.SHF,20181026,144314,4227,48,18,4
RB.SHF,20181026,144314,4227,54,-30,2
RB.SHF,20181026,144315,4227,30,-4,2
RB.SHF,20181026,144315,4227,28,4,1
RB.SHF,20181026,144316,4228,20,-2,2
RB.SHF,20181026,144316,4227,98,-28,5
RB.SHF,20181026,144317,4227,22,2,4
RB.SHF,20181026,144317,4227,24,8,4
RB.SHF,20181026,144318,4227,28,-16,2
RB.SHF,20181026,144318,4227,2,-2,8
RB.SHF,20181026,144319,4228,20,6,4
RB.SHF,20181026,144319,4228,12,2,4
RB.SHF,20181026,144320,4228,8,-2,2
RB.SHF,20181026,144320,4228,4,0,6
RB.SHF,20181026,144321,4227,16,-6,5
RB.SHF,20181026,144321,4227,6,-2,5
RB.SHF,20181026,144322,4227,50,-18,5
RB.SHF,20181026,144322,4227,42,4,1
RB.SHF,20181026,144323,4227,134,-24,5
RB.SHF,20181026,144323,4227,2,-2,8
RB.SHF,20181026,144324,4227,16,0,6
RB.SHF,20181026,144324,4226,46,46,7
RB.SHF,20181026,144325,4227,2,0,6
RB.SHF,20181026,144325,4227,24,16,4
RB.SHF,20181026,144326,4227,22,14,4
RB.SHF,20181026,144326,4226,8,-2,5
RB.SHF,20181026,144327,4227,18,10,4
RB.SHF,20181026,144327,4227,16,-14,2
RB.SHF,20181026,144328,4227,10,-2,2
RB.SHF,20181026,144328,4227,12,-10,2
RB.SHF,20181026,144329,4226,20,0,3
RB.SHF,20181026,144330,4226,316,6,1
RB.SHF,20181026,144330,4226,150,-30,5
RB.SHF,20181026,144331,4226,6,-6,8
RB.SHF,20181026,144331,4225,48,-2,5
RB.SHF,20181026,144332,4225,14,-2,5
RB.SHF,20181026,144332,4226,2,0,6
RB.SHF,20181026,144333,4225,2,0,3
RB.SHF,20181026,144333,4225,296,250,1
RB.SHF,20181026,144334,4225,62,-18,5
RB.SHF,20181026,144334,4225,72,-28,5
RB.SHF,20181026,144335,4225,6,0,3
RB.SHF,20181026,144335,4226,24,6,4
RB.SHF,20181026,144336,4225,2,-2,8
RB.SHF,20181026,144336,4225,4,-4,8
RB.SHF,20181026,144337,4226,10,0,6
RB.SHF,20181026,144337,4225,10,-10,8
RB.SHF,20181026,144338,4225,18,-4,5
RB.SHF,20181026,144338,4225,10,-10,8
RB.SHF,20181026,144339,4226,6,-2,2
RB.SHF,20181026,144339,4225,38,0,3
RB.SHF,20181026,144340,4226,76,0,6
RB.SHF,20181026,144340,4225,40,-8,5
RB.SHF,20181026,144341,4226,42,0,6
RB.SHF,20181026,144341,4225,76,-18,5
RB.SHF,20181026,144342,4226,8,0,6
RB.SHF,20181026,144342,4225,38,4,1
RB.SHF,20181026,144343,4226,4,0,6
RB.SHF,20181026,144344,4225,10,0,3
RB.SHF,20181026,144344,4225,4,2,1
RB.SHF,20181026,144345,4225,12,6,1
RB.SHF,20181026,144345,4226,4,0,6
RB.SHF,20181026,144346,4225,54,-8,5
RB.SHF,20181026,144346,4226,122,-68,2
RB.SHF,20181026,144347,4226,98,-20,2
RB.SHF,20181026,144347,4226,182,42,4
RB.SHF,20181026,144348,4226,2,0,3
RB.SHF,20181026,144348,4226,6,2,1
RB.SHF,20181026,144348,4226,6,0,1
RB.SHF,20181026,144349,4227,580,282,4
RB.SHF,20181026,144350,4228,712,314,4
RB.SHF,20181026,144350,4227,266,194,1
RB.SHF,20181026,144351,4227,4,0,3
RB.SHF,20181026,144351,4227,2,0,3
RB.SHF,20181026,144352,4228,12,6,4
RB.SHF,20181026,144352,4228,16,8,4
RB.SHF,20181026,144353,4228,4,-2,2
RB.SHF,20181026,144353,4227,4,-4,8
RB.SHF,20181026,144354,4227,2,0,3
RB.SHF,20181026,144354,4227,8,0,3
RB.SHF,20181026,144355,4227,10,-2,5
RB.SHF,20181026,144355,4227,2,2,7
RB.SHF,20181026,144356,4228,46,14,4
RB.SHF,20181026,144356,4227,4,4,7
RB.SHF,20181026,144357,4228,16,14,4
RB.SHF,20181026,144357,4228,16,0,4
RB.SHF,20181026,144358,4227,8,8,7
RB.SHF,20181026,144358,4227,10,10,7
RB.SHF,20181026,144359,4228,42,10,4
RB.SHF,20181026,144359,4228,42,0,4
RB.SHF,20181026,144400,4227,6,2,1
RB.SHF,20181026,144400,4228,10,2,4
RB.SHF,20181026,144401,4227,8,4,1
RB.SHF,20181026,144401,4227,46,2,1
RB.SHF,20181026,144402,4228,8,0,6
RB.SHF,20181026,144402,4227,6,0,3
RB.SHF,20181026,144403,4227,8,8,7
RB.SHF,20181026,144403,4227,12,6,1
RB.SHF,20181026,144404,4227,8,4,1
RB.SHF,20181026,144404,4228,20,0,6
RB.SHF,20181026,144405,4228,28,16,4
RB.SHF,20181026,144405,4228,6,2,4
RB.SHF,20181026,144406,4227,44,18,1
RB.SHF,20181026,144406,4227,28,14,1
RB.SHF,20181026,144407,4228,86,4,4
RB.SHF,20181026,144407,4227,4,0,3
RB.SHF,20181026,144408,4228,4,4,7
RB.SHF,20181026,144408,4228,14,6,4
RB.SHF,20181026,144409,4228,10,6,4
RB.SHF,20181026,144409,4228,10,0,4
RB.SHF,20181026,144410,4228,182,96,4
RB.SHF,20181026,144411,4228,6,0,3
RB.SHF,20181026,144411,4228,6,4,1
RB.SHF,20181026,144412,4228,70,8,1
RB.SHF,20181026,144412,4229,2,0,6
RB.SHF,20181026,144413,4228,48,20,1
RB.SHF,20181026,144414,4228,40,14,1
RB.SHF,20181026,144414,4228,18,0,3
RB.SHF,20181026,144415,4229,6,4,4
RB.SHF,20181026,144415,4228,4,2,1
RB.SHF,20181026,144416,4229,40,-18,2
RB.SHF,20181026,144416,4229,30,10,4
RB.SHF,20181026,144417,4228,34,-14,5
RB.SHF,20181026,144417,4229,6,0,6
RB.SHF,20181026,144418,4229,34,-16,2
RB.SHF,20181026,144418,4229,12,-2,2
RB.SHF,20181026,144419,4229,12,-4,2
RB.SHF,20181026,144419,4229,188,58,4
RB.SHF,20181026,144420,4230,102,-70,2
RB.SHF,20181026,144421,4230,164,-34,2
RB.SHF,20181026,144421,4230,44,-20,2
RB.SHF,20181026,144422,4230,36,-6,2
RB.SHF,20181026,144422,4230,172,90,4
RB.SHF,20181026,144423,4230,30,4,4
RB.SHF,20181026,144423,4230,314,54,4
RB.SHF,20181026,144424,4230,64,40,4
RB.SHF,20181026,144424,4230,132,50,4
RB.SHF,20181026,144425,4230,334,-312,2
RB.SHF,20181026,144425,4230,292,-172,2
RB.SHF,20181026,144426,4230,40,-24,2
RB.SHF,20181026,144426,4231,70,-38,2
RB.SHF,20181026,144427,4231,306,-270,2
RB.SHF,20181026,144427,4231,78,10,4
RB.SHF,20181026,144428,4231,22,4,4
RB.SHF,20181026,144428,4231,22,6,4
RB.SHF,20181026,144429,4231,34,0,6
RB.SHF,20181026,144429,4230,36,6,1
RB.SHF,20181026,144430,4231,804,320,4
RB.SHF,20181026,144430,4231,88,18,1
RB.SHF,20181026,144431,4230,222,168,1
RB.SHF,20181026,144431,4230,886,-650,5
RB.SHF,20181026,144432,4231,30,-16,2
RB.SHF,20181026,144432,4231,54,-14,5
RB.SHF,20181026,144433,4231,82,-26,5
RB.SHF,20181026,144433,4231,202,-90,5
RB.SHF,20181026,144434,4231,16,4,4
RB.SHF,20181026,144434,4230,40,18,1
RB.SHF,20181026,144435,4231,112,-90,2
RB.SHF,20181026,144435,4231,18,-4,2
RB.SHF,20181026,144436,4231,40,14,4
RB.SHF,20181026,144436,4231,106,-64,2
RB.SHF,20181026,144437,4231,196,-156,5
RB.SHF,20181026,144437,4231,50,-22,2
RB.SHF,20181026,144438,4230,524,-138,5
RB.SHF,20181026,144438,4230,66,-16,2
RB.SHF,20181026,144439,4231,180,-126,2
RB.SHF,20181026,144439,4231,26,-12,2
RB.SHF,20181026,144440,4230,202,-90,5
RB.SHF,20181026,144440,4230,48,-36,2
RB.SHF,20181026,144441,4230,6,0,6
RB.SHF,20181026,144441,4230,66,42,4
RB.SHF,20181026,144442,4230,162,4,1
RB.SHF,20181026,144443,4230,56,6,1
RB.SHF,20181026,144443,4230,12,-2,5
RB.SHF,20181026,144444,4230,270,-14,5
RB.SHF,20181026,144444,4230,74,-34,2
RB.SHF,20181026,144445,4230,2,-2,8
RB.SHF,20181026,144445,4230,34,-22,2
RB.SHF,20181026,144445,4230,34,0,2
RB.SHF,20181026,144446,4230,20,-2,2
RB.SHF,20181026,144447,4230,54,-6,2
RB.SHF,20181026,144447,4230,380,-64,2
RB.SHF,20181026,144447,4230,380,0,2
RB.SHF,20181026,144448,4230,8,-6,2
RB.SHF,20181026,144449,4230,6,4,4
RB.SHF,20181026,144449,4230,6,-2,2
RB.SHF,20181026,144450,4229,200,-100,5
RB.SHF,20181026,144450,4229,104,-84,5
RB.SHF,20181026,144451,4229,2,-2,8
RB.SHF,20181026,144451,4228,72,36,1
RB.SHF,20181026,144452,4229,18,-2,2
RB.SHF,20181026,144452,4229,6,-6,8
RB.SHF,20181026,144453,4229,6,-2,2
RB.SHF,20181026,144453,4229,8,-4,2
RB.SHF,20181026,144454,4228,80,0,3
RB.SHF,20181026,144454,4229,8,-2,2
RB.SHF,20181026,144455,4228,10,0,3
RB.SHF,20181026,144455,4228,8,6,1
RB.SHF,20181026,144456,4228,4,0,3
RB.SHF,20181026,144456,4229,44,-4,2
RB.SHF,20181026,144457,4228,208,-176,5
RB.SHF,20181026,144457,4229,14,-2,2
RB.SHF,20181026,144457,4229,14,0,2
RB.SHF,20181026,144458,4229,30,0,3
RB.SHF,20181026,144459,4230,4,0,6
RB.SHF,20181026,144500,4230,2,0,6
RB.SHF,20181026,144500,4230,122,-80,2
RB.SHF,20181026,144501,4230,24,-6,2
RB.SHF,20181026,144501,4230,58,-40,2
RB.SHF,20181026,144502,4230,56,-2,2
RB.SHF,20181026,144502,4229,70,0,3
RB.SHF,20181026,144503,4229,44,-22,5
RB.SHF,20181026,144503,4229,30,-2,5
RB.SHF,20181026,144504,4230,8,0,6
RB.SHF,20181026,144504,4229,4,-2,5
RB.SHF,20181026,144505,4230,6,-4,2
RB.SHF,20181026,144505,4230,6,0,2
RB.SHF,20181026,144506,4229,6,-4,5
RB.SHF,20181026,144506,4230,8,-2,2
RB.SHF,20181026,144507,4229,10,0,3
RB.SHF,20181026,144507,4229,8,-6,5
RB.SHF,20181026,144508,4230,86,32,4
RB.SHF,20181026,144508,4229,70,-4,5
RB.SHF,20181026,144509,4230,8,0,6
RB.SHF,20181026,144509,4229,6,-4,5
RB.SHF,20181026,144510,4229,2,-2,8
RB.SHF,20181026,144510,4230,606,-414,2
RB.SHF,20181026,144511,4231,46,-16,2
RB.SHF,20181026,144511,4231,42,-10,2
RB.SHF,20181026,144512,4230,48,-30,5
RB.SHF,20181026,144512,4230,2,-2,8
RB.SHF,20181026,144513,4230,22,-12,5
RB.SHF,20181026,144513,4231,46,-40,2
RB.SHF,20181026,144514,4230,6,0,3
RB.SHF,20181026,144514,4230,58,-32,5
RB.SHF,20181026,144515,4230,82,-54,5
RB.SHF,20181026,144515,4230,28,26,1
RB.SHF,20181026,144516,4230,198,-136,5
RB.SHF,20181026,144516,4231,28,-10,2
RB.SHF,20181026,144517,4230,16,-6,5
RB.SHF,20181026,144517,4230,10,-6,5
RB.SHF,20181026,144518,4230,36,-2,5
RB.SHF,20181026,144518,4230,20,-12,5
RB.SHF,20181026,144519,4230,24,-16,5
RB.SHF,20181026,144519,4231,172,-150,2
RB.SHF,20181026,144520,4230,16,-10,5
RB.SHF,20181026,144520,4230,14,-4,5
RB.SHF,20181026,144521,4230,10,0,3
RB.SHF,20181026,144521,4231,10,0,6
RB.SHF,20181026,144522,4231,26,-14,2
RB.SHF,20181026,144522,4230,12,-8,5
RB.SHF,20181026,144523,4231,12,0,6
RB.SHF,20181026,144523,4230,144,78,1
RB.SHF,20181026,144524,4230,8,-4,5
RB.SHF,20181026,144524,4231,26,12,4
RB.SHF,20181026,144525,4231,50,16,4
RB.SHF,20181026,144525,4230,16,0,3
RB.SHF,20181026,144526,4231,12,4,4
RB.SHF,20181026,144527,4230,4,4,7
RB.SHF,20181026,144527,4231,40,14,4
RB.SHF,20181026,144528,4231,12,-2,2
RB.SHF,20181026,144528,4231,32,-12,2
RB.SHF,20181026,144529,4231,16,2,4
RB.SHF,20181026,144529,4231,14,0,6
RB.SHF,20181026,144530,4231,16,-8,2
RB.SHF,20181026,144530,4230,8,-2,5
RB.SHF,20181026,144531,4230,6,0,3
RB.SHF,20181026,144531,4230,110,-4,5
RB.SHF,20181026,144532,4231,8,0,6
RB.SHF,20181026,144532,4230,4,2,1
RB.SHF,20181026,144533,4230,2,2,7
RB.SHF,20181026,144533,4230,52,36,1
RB.SHF,20181026,144534,4230,326,-56,5
RB.SHF,20181026,144534,4230,12,0,6
RB.SHF,20181026,144535,4230,18,-4,2
RB.SHF,20181026,144535,4230,8,-8,8
RB.SHF,20181026,144536,4229,106,-100,5
RB.SHF,20181026,144536,4230,508,56,4
RB.SHF,20181026,144537,4230,878,-646,2
RB.SHF,20181026,144537,4230,6,0,6
RB.SHF,20181026,144538,4229,6,0,3
RB.SHF,20181026,144538,4230,26,0,6
RB.SHF,20181026,144539,4229,118,0,3
RB.SHF,20181026,144539,4229,6,-2,5
RB.SHF,20181026,144540,4230,4,-2,2
RB.SHF,20181026,144540,4230,2,-2,8
RB.SHF,20181026,144541,4229,12,0,3
RB.SHF,20181026,144541,4229,16,-4,5
RB.SHF,20181026,144542,4229,4,2,1
RB.SHF,20181026,144542,4229,2,0,3
RB.SHF,20181026,144543,4229,16,0,3
RB.SHF,20181026,144543,4229,6,2,1
RB.SHF,20181026,144544,4229,68,-10,5
RB.SHF,20181026,144544,4230,2,0,6
RB.SHF,20181026,144545,4229,120,-34,5
RB.SHF,20181026,144545,4229,40,-8,5
RB.SHF,20181026,144546,4228,2,-2,8
RB.SHF,20181026,144546,4228,8,-2,5
RB.SHF,20181026,144547,4229,4,-4,8
RB.SHF,20181026,144547,4228,20,-16,5
RB.SHF,20181026,144548,4228,10,-8,5
RB.SHF,20181026,144548,4228,2,0,3
RB.SHF,20181026,144549,4229,18,-18,8
RB.SHF,20181026,144550,4229,26,0,6
RB.SHF,20181026,144551,4229,48,-2,2
RB.SHF,20181026,144552,4229,2,-2,8
RB.SHF,20181026,144552,4229,2,0,8
RB.SHF,20181026,144553,4228,6,0,3
RB.SHF,20181026,144553,4229,10,0,6
RB.SHF,20181026,144554,4228,52,-50,5
RB.SHF,20181026,144554,4228,4,-4,8
RB.SHF,20181026,144555,4228,4,-2,5
RB.SHF,20181026,144555,4228,4,-4,8
RB.SHF,20181026,144556,4229,488,-386,2
RB.SHF,20181026,144556,4229,14,2,1
RB.SHF,20181026,144556,4229,14,0,1
RB.SHF,20181026,144558,4230,18,14,4
RB.SHF,20181026,144558,4229,8,-2,5
RB.SHF,20181026,144559,4230,18,-2,2
RB.SHF,20181026,144559,4230,32,20,4
RB.SHF,20181026,144600,4230,72,-44,2
RB.SHF,20181026,144600,4230,36,28,4
RB.SHF,20181026,144601,4230,210,-38,2
RB.SHF,20181026,144601,4230,44,-34,5
RB.SHF,20181026,144602,4231,8,-8,8
RB.SHF,20181026,144602,4230,50,-46,5
RB.SHF,20181026,144603,4230,8,-2,5
RB.SHF,20181026,144603,4230,6,0,3
RB.SHF,20181026,144604,4230,8,-4,5
RB.SHF,20181026,144604,4230,36,-12,5
RB.SHF,20181026,144605,4230,8,-4,5
RB.SHF,20181026,144605,4231,90,64,4
RB.SHF,20181026,144606,4231,16,-2,2
RB.SHF,20181026,144606,4230,68,-4,5
RB.SHF,20181026,144607,4230,42,-38,5
RB.SHF,20181026,144607,4231,494,-140,2
RB.SHF,20181026,144608,4230,46,-40,2
RB.SHF,20181026,144608,4231,660,192,4
RB.SHF,20181026,144609,4231,734,-140,5
RB.SHF,20181026,144609,4231,6,-2,5
RB.SHF,20181026,144610,4232,30,-10,2
RB.SHF,20181026,144610,4232,194,2,4
RB.SHF,20181026,144611,4231,180,2,1
RB.SHF,20181026,144611,4231,34,12,1
RB.SHF,20181026,144612,4232,38,18,4
RB.SHF,20181026,144613,4231,112,-10,5
RB.SHF,20181026,144613,4232,20,-12,2
RB.SHF,20181026,144614,4231,34,-12,5
RB.SHF,20181026,144614,4232,34,-2,2
RB.SHF,20181026,144615,4232,10,0,6
RB.SHF,20181026,144615,4231,8,2,1
RB.SHF,20181026,144616,4232,538,194,4
RB.SHF,20181026,144616,4231,34,26,1
RB.SHF,20181026,144617,4231,70,38,1
RB.SHF,20181026,144617,4232,74,-14,2
RB.SHF,20181026,144618,4232,120,36,4
RB.SHF,20181026,144618,4231,22,-16,5
RB.SHF,20181026,144619,4232,352,-244,2
RB.SHF,20181026,144619,4231,8,2,1
RB.SHF,20181026,144620,4231,26,12,1
RB.SHF,20181026,144620,4231,336,182,1
RB.SHF,20181026,144621,4232,14,-10,2
RB.SHF,20181026,144621,4231,38,8,1
RB.SHF,20181026,144622,4232,10,0,6
RB.SHF,20181026,144622,4232,24,-2,2
RB.SHF,20181026,144623,4231,16,-4,5
RB.SHF,20181026,144623,4232,42,-2,2
RB.SHF,20181026,144624,4232,18,2,4
RB.SHF,20181026,144624,4231,4,2,1
RB.SHF,20181026,144625,4232,50,0,6
RB.SHF,20181026,144625,4232,64,-32,2
RB.SHF,20181026,144626,4232,62,26,4
RB.SHF,20181026,144626,4232,16,-6,2
RB.SHF,20181026,144627,4231,6,2,1
RB.SHF,20181026,144627,4232,12,2,4
RB.SHF,20181026,144628,4231,4,-2,5
RB.SHF,20181026,144628,4232,26,-20,2
RB.SHF,20181026,144629,4232,52,22,4
RB.SHF,20181026,144629,4232,58,-18,2
RB.SHF,20181026,144630,4232,16,2,4
RB.SHF,20181026,144630,4232,20,-2,2
RB.SHF,20181026,144631,4231,16,0,3
RB.SHF,20181026,144631,4232,126,-46,2
RB.SHF,20181026,144632,4232,126,-46,2
RB.SHF,20181026,144632,4231,44,-2,5
RB.SHF,20181026,144633,4232,110,-54,2
RB.SHF,20181026,144633,4231,6,0,3
RB.SHF,20181026,144634,4232,30,2,4
RB.SHF,20181026,144634,4232,60,14,4
RB.SHF,20181026,144635,4232,54,-24,2
RB.SHF,20181026,144635,4231,58,-16,5
RB.SHF,20181026,144636,4232,28,-10,2
RB.SHF,20181026,144636,4232,36,-18,2
RB.SHF,20181026,144637,4232,6,2,4
RB.SHF,20181026,144637,4232,268,-192,2
RB.SHF,20181026,144638,4231,18,16,1
RB.SHF,20181026,144638,4231,66,-48,5
RB.SHF,20181026,144639,4232,24,0,6
RB.SHF,20181026,144639,4231,10,4,1
RB.SHF,20181026,144640,4231,44,-18,5
RB.SHF,20181026,144640,4232,28,-24,2
RB.SHF,20181026,144641,4231,164,48,1
RB.SHF,20181026,144641,4231,10,2,1
RB.SHF,20181026,144642,4232,12,-4,2
RB.SHF,20181026,144642,4232,10,4,4
RB.SHF,20181026,144643,4232,4,4,7
RB.SHF,20181026,144643,4231,28,-6,5
RB.SHF,20181026,144644,4231,84,-34,5
RB.SHF,20181026,144644,4232,50,-40,2
RB.SHF,20181026,144645,4232,38,-36,2
RB.SHF,20181026,144645,4232,6,-2,2
RB.SHF,20181026,144646,4231,64,-30,5
RB.SHF,20181026,144646,4231,40,18,1
RB.SHF,20181026,144647,4232,8,-2,2
RB.SHF,20181026,144647,4231,314,248,1
RB.SHF,20181026,144648,4231,12,6,4
RB.SHF,20181026,144648,4231,14,4,4
RB.SHF,20181026,144649,4231,4,2,4
RB.SHF,20181026,144649,4230,84,0,3
RB.SHF,20181026,144650,4230,2,2,7
RB.SHF,20181026,144650,4231,24,18,4
RB.SHF,20181026,144651,4231,52,-32,2
RB.SHF,20181026,144651,4232,20,-8,2
RB.SHF,20181026,144652,4231,10,-8,5
RB.SHF,20181026,144652,4231,330,-140,5
RB.SHF,20181026,144653,4232,48,-14,2
RB.SHF,20181026,144653,4231,18,-10,5
RB.SHF,20181026,144654,4231,54,-4,5
RB.SHF,20181026,144654,4231,6,-2,5
RB.SHF,20181026,144655,4231,2,0,3
RB.SHF,20181026,144655,4231,10,-6,5
RB.SHF,20181026,144656,4231,8,0,3
RB.SHF,20181026,144656,4231,164,-122,5
RB.SHF,20181026,144657,4231,160,86,4
RB.SHF,20181026,144657,4231,6,4,1
RB.SHF,20181026,144658,4231,2,2,7
RB.SHF,20181026,144658,4232,38,26,4
RB.SHF,20181026,144659,4231,42,2,1
RB.SHF,20181026,144659,4231,22,8,1
RB.SHF,20181026,144700,4231,20,-10,5
RB.SHF,20181026,144700,4231,30,12,1
RB.SHF,20181026,144701,4232,12,8,4
RB.SHF,20181026,144701,4231,52,-10,5
RB.SHF,20181026,144702,4231,138,34,1
RB.SHF,20181026,144702,4232,762,330,4
RB.SHF,20181026,144703,4232,44,6,1
RB.SHF,20181026,144703,4232,12,4,1
RB.SHF,20181026,144704,4232,48,38,1
RB.SHF,20181026,144704,4232,210,-198,5
RB.SHF,20181026,144705,4232,8,0,3
RB.SHF,20181026,144705,4232,20,0,3
RB.SHF,20181026,144706,4233,52,12,4
RB.SHF,20181026,144706,4232,166,-38,5
RB.SHF,20181026,144707,4233,34,14,4
RB.SHF,20181026,144707,4233,130,72,4
RB.SHF,20181026,144708,4232,36,4,1
RB.SHF,20181026,144708,4232,38,4,1
RB.SHF,20181026,144709,4233,14,-14,8
RB.SHF,20181026,144709,4232,8,-8,8
RB.SHF,20181026,144710,4232,6,-6,8
RB.SHF,20181026,144710,4233,8,-2,2
RB.SHF,20181026,144711,4233,38,-30,2
RB.SHF,20181026,144711,4232,66,-16,5
RB.SHF,20181026,144712,4232,212,-6,5
RB.SHF,20181026,144712,4232,610,-106,5
RB.SHF,20181026,144713,4232,56,-6,2
RB.SHF,20181026,144713,4232,4,-2,2
RB.SHF,20181026,144714,4232,8,-2,2
RB.SHF,20181026,144714,4232,46,-30,2
RB.SHF,20181026,144715,4232,76,6,4
RB.SHF,20181026,144715,4232,22,12,4
RB.SHF,20181026,144716,4232,8,8,7
RB.SHF,20181026,144716,4232,116,70,4
RB.SHF,20181026,144717,4232,8,-6,2
RB.SHF,20181026,144718,4232,202,-186,2
RB.SHF,20181026,144718,4232,2,-2,8
RB.SHF,20181026,144719,4232,28,12,4
RB.SHF,20181026,144719,4232,8,0,6
RB.SHF,20181026,144720,4232,12,-4,2
RB.SHF,20181026,144720,4232,30,-6,2
RB.SHF,20181026,144721,4232,32,-26,2
RB.SHF,20181026,144722,4232,76,-20,2
RB.SHF,20181026,144722,4232,6,0,6
RB.SHF,20181026,144723,4231,32,-12,5
RB.SHF,20181026,144723,4232,38,-12,2
RB.SHF,20181026,144724,4231,194,-92,5
RB.SHF,20181026,144724,4231,34,12,4
RB.SHF,20181026,144725,4231,6,0,3
RB.SHF,20181026,144725,4231,4,0,6
RB.SHF,20181026,144726,4232,14,0,6
RB.SHF,20181026,144726,4232,16,14,4
RB.SHF,20181026,144727,4231,4,2,1
RB.SHF,20181026,144727,4231,10,8,1
RB.SHF,20181026,144728,4231,22,22,7
RB.SHF,20181026,144728,4232,74,-14,2
RB.SHF,20181026,144729,4231,36,4,1
RB.SHF,20181026,144729,4231,16,10,1
RB.SHF,20181026,144730,4231,206,-186,5
RB.SHF,20181026,144730,4231,28,0,3
RB.SHF,20181026,144731,4232,22,-16,2
RB.SHF,20181026,144731,4231,40,-8,5
RB.SHF,20181026,144732,4232,2,-2,8
RB.SHF,20181026,144732,4231,184,-12,5
RB.SHF,20181026,144733,4231,6,0,3
RB.SHF,20181026,144733,4231,8,0,3
RB.SHF,20181026,144734,4230,70,-10,5
RB.SHF,20181026,144734,4231,62,-12,2
RB.SHF,20181026,144735,4231,8,-4,5
RB.SHF,20181026,144735,4232,16,-10,2
RB.SHF,20181026,144736,4232,32,-20,2
RB.SHF,20181026,144736,4232,186,-120,2
RB.SHF,20181026,144737,4231,54,-40,5
RB.SHF,20181026,144737,4231,10,0,3
RB.SHF,20181026,144738,4231,38,8,1
RB.SHF,20181026,144738,4231,62,40,1
RB.SHF,20181026,144739,4231,22,0,3
RB.SHF,20181026,144739,4231,16,10,1
RB.SHF,20181026,144739,4231,16,0,1
RB.SHF,20181026,144740,4231,14,0,3
RB.SHF,20181026,144741,4232,28,24,4
RB.SHF,20181026,144741,4232,32,30,4
RB.SHF,20181026,144741,4232,32,0,4
RB.SHF,20181026,144742,4232,10,0,6
RB.SHF,20181026,144743,4231,10,4,1
RB.SHF,20181026,144743,4232,14,0,6
RB.SHF,20181026,144744,4232,4,2,4
RB.SHF,20181026,144744,4231,6,0,3
RB.SHF,20181026,144745,4232,16,14,4
RB.SHF,20181026,144745,4231,8,4,1
RB.SHF,20181026,144746,4232,6,6,7
RB.SHF,20181026,144746,4231,68,6,1
RB.SHF,20181026,144747,4232,2,-2,8
RB.SHF,20181026,144747,4232,18,10,4
RB.SHF,20181026,144748,4231,8,0,3
RB.SHF,20181026,144748,4232,28,2,4
RB.SHF,20181026,144749,4231,6,-6,8
RB.SHF,20181026,144749,4231,2,-2,8
